이름,날짜,username,id,팔로우 수,팔로워 수,게시물 수,website,profile picture url,biography,fetch time,좋아요 수,댓글 수,순위,참여도,게시물 당 좋아요,게시물 당 댓글,팔로우 증감(수),팔로워 증감(수),게시물 증감(수),좋아요 증감(수),댓글 증감(수),순위 증감(수),참여도 증감(수),게시물 당 좋아요 증감(수),게시물 당 댓글 증감(수),팔로우 증감(%),팔로워 증감(%),게시물 증감(%),좋아요 증감(%),댓글 증감(%),순위 증감(%),참여도 증감(%),게시물 당 좋아요 증감(%),게시물 당 댓글 증감(%)
와인비전 Winevision,2022-10-04,winevision,17841402382140592,1522,7717,2972,https://linktr.ee/winevision,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=mAGikhaJacoAX_2U87q&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_dIkQsXyu9PP7LUei4YCoMXbFn-8iyOETeS1XreZXudA&oe=633F9014,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-04 09:54:20.987,1516,18,5,19.878191006867954,0.5100942126514132,0.006056527590847914,1.0,29.0,12.0,68.0,1.0,0.0,0.8225198310094726,0.020905023462224004,0.00031328434760467035,0.06574621959236637,0.37721123829344005,0.40540540540541237,4.6961325966850875,5.882352941176472,0.0,4.3164044101029475,4.273402586200481,5.454833346528387
테이스팅 와인샵 와인도어,2022-10-04,winedoor_official,17841444742294852,347,3521,413,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=i-L9e_OtUCoAX8Xovx4&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8wIOnNKjTg-RKX3kmv7crs2Q65eUZjyshlaCbsjBUsRg&oe=63404B76,"19년간 와인업계에 종사하신 대표님께서 리스트를 선정하고 8종 이상의 와인을 매일 시음할수 있는 ‘전문 테이스팅 와인샵’ 입니다.
✉️ DM 문의는 받지 않습니다 
📞 예약 010-6389-4908
🗝 비즈니스: Winedoor@naver.com
📺 유투브채널↓",2022-10-04 09:54:20.987,4923,63,10,141.60749786992332,11.920096852300242,0.15254237288135594,10.0,26.0,4.0,-324.0,1.0,0.0,-10.295220298889262,-0.9087540034454786,0.0009531308275662065,2.9673590504450953,0.7439198855507811,0.9779951100244544,-6.174957118353341,1.6129032258064502,0.0,-6.777508936639287,-7.08367424069375,0.6287588846364267
after9,2022-10-04,after9nwine,17841416197245714,1,143,19,,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=iiYtQoSto90AX8vVdd_&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_2QcNtpiJXVfriDKCIljpZRQizUJ10v5zwIVJfCAQncA&oe=633F8FA7,"wineshop&tastingroom
wine seminar",2022-10-04 09:54:20.987,503,9,14,358.041958041958,26.473684210526315,0.47368421052631576,0.0,4.0,1.0,35.0,2.0,0.0,16.31533933692208,0.47368421052631504,0.08479532163742687,0.0,2.877697841726623,5.555555555555558,7.478632478632474,28.57142857142858,0.0,4.7743835112256106,1.8218623481781382,21.80451127819547
WSA와인아카데미,2022-10-04,wsa.wine.academy,17841403196274368,2581,4824,369,https://linktr.ee/wsawineacademy,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=7n4FGUP4eCgAX-XuTqh&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-DYmImsiNq2qpRnRbeN7l7YSA159YNielzSvHlCnEWlw&oe=633FEF59,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-10-04 09:54:20.987,6603,193,7,140.87893864013267,17.89430894308943,0.5230352303523035,3.0,19.0,1.0,36.0,-1.0,0.0,0.17134238623049214,0.049200247437255484,-0.004138682691174789,0.11636927851046419,0.395421436004173,0.27173913043478937,0.5481955230699054,-0.5154639175257714,0.0,0.12177195175824274,0.27570718831901875,-0.7850697063671808
달리 Dali 주류 스마트오더,2022-10-04,dali.official_,17841445511359388,2873,3480,219,https://www.daligo.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/271318169_492805755602922_4085816204680764690_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=E0kOU0D7hm0AX-2zE9Z&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_jgI9i6tuwtWuYihoIQfUJLfRe_Ue_6zIrDKt8Rf1X9w&oe=63401D1A,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-04 09:54:20.987,2823,110,11,84.2816091954023,12.89041095890411,0.502283105022831,-3.0,12.0,3.0,-118.0,-20.0,0.0,-4.2708706200533015,-0.7253297818366313,-0.09956874682902084,-0.10431154381085328,0.34602076124568004,1.388888888888884,-4.012240734444061,-15.384615384615385,0.0,-4.822982517207697,-5.327141546300995,-16.54373024236039
나라셀라 • NARA CELLAR,2022-10-04,naracellar,17841405690478812,102,9024,468,https://naracellar.com/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=dVdmG7GZLVQAX_qWkmb&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9fCccX8xU1ZP3x-qtAMSg1ivMGX0T-VVJJFhmDHplpKQ&oe=633FBC4C,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-10-04 09:54:20.987,2959,101,4,33.909574468085104,6.322649572649572,0.21581196581196582,0.0,-2.0,-5.0,100.0,5.0,0.0,1.1708197594655587,0.2782521096474584,0.012852134945158217,0.0,-0.022158209616662816,-1.0570824524312905,3.4977264777894312,5.208333333333326,0.0,3.576250135003778,4.603471418791449,6.332353988603989
퍼플독ㅣPurpleDog,2022-10-05,purpledog_official,17841407847590324,72,3412,69,http://www.purpledog.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/185509140_516680693034587_2493003973259871483_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=86c713&_nc_ohc=wvnSHdWU_O0AX_vIKWd&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9QBR-55mu83CjNx-VEL8kzu4-vg3uprZL_7rCmGIzHxg&oe=634292BA,"_Winebutlerservice
당신의 소울와인을 찾아 집까지 보내드립니다🍷
 
🔽 내 와인 취향 찾기",2022-10-05 09:53:41.727,1624,312,12,56.740914419695194,23.536231884057973,4.521739130434782,0.0,-4.0,0.0,1.0,0.0,0.0,0.09571535646334439,0.014492753623191135,0.0,0.0,-0.11709601873536313,0.0,0.061614294516321166,0.0,0.0,0.16897346650066591,0.06161429451634337,0.0
winebook_official,2022-10-05,winebook_official,17841447684956802,350,3746,505,http://www.winebook.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=OxpSz0VP8_8AX8hpiPo&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9eVXXz2bIHymQXkWHrJcANQqOLsM5oXfqpYGOStUNmNQ&oe=6340FD25,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-10-05 09:53:41.727,2695,142,9,75.73411639081687,5.336633663366337,0.2811881188118812,8.0,3.0,13.0,-326.0,-192.0,0.0,-13.899867044929863,-0.8036102390726878,-0.39767366980600494,2.3391812865497075,0.08014961261020304,2.6422764227642226,-10.791128765309498,-57.48502994011976,0.0,-15.507362846251116,-13.08759475748965,-58.57947471393845
나라셀라 • NARA CELLAR,2022-10-05,naracellar,17841405690478812,102,9019,466,https://naracellar.com/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=dVdmG7GZLVQAX9XZUkG&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT99gqwRMK2jOEJWrzQIzO5SZFQgnSQj-ehhBKjQU97Qyg&oe=6341B68C,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-10-05 09:53:41.727,2923,100,4,33.51812839560927,6.272532188841201,0.2145922746781116,0.0,-11.0,-7.0,16.0,2.0,0.0,0.2401660478794767,0.12665481040568327,0.007404114001578838,0.0,-0.12181616832779296,-1.4799154334038,0.5503955968352292,2.0408163265306145,0.0,0.721696975824182,2.0608092645988396,3.573618288517144
after9,2022-10-05,after9nwine,17841416197245714,1,142,19,,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=iiYtQoSto90AX8xDk16&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9SS53zjFHxvreGrj-j8cPaBUHVtQ-uxGSs6Gb6r_SE5w&oe=634189E7,"wineshop&tastingroom
wine seminar",2022-10-05 09:53:41.727,506,9,14,362.67605633802816,26.63157894736842,0.47368421052631576,0.0,2.0,1.0,36.0,2.0,0.0,21.96177062374244,0.5204678362573105,0.08479532163742687,0.0,1.4285714285714235,5.555555555555558,7.659574468085117,28.57142857142858,0.0,6.445802698792336,1.9932810750280083,21.80451127819547
와인소셜,2022-10-05,winesocial_dosan,17841449777938336,2,5251,155,https://linktr.ee/winesocial_dosan,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=-6PWQafdnOwAX-6a3_S&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-nkGXvOvga26VCYhVpwqKgp8Htdle3yoEYnb9BR-bikw&oe=63412BBA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-05 09:53:41.727,2102,84,6,41.630165682727096,13.561290322580644,0.5419354838709678,0.0,21.0,2.0,5.0,-2.0,0.0,-0.10979607635512423,-0.14459203036053125,-0.020156019397006064,0.0,0.40152963671127306,1.3071895424836555,0.2384358607534498,-2.3255813953488413,0.0,-0.26304786043852557,-1.0549633116433643,-3.5858964741185217
Wine Folly,2022-10-05,winefolly,17841400935520240,1343,406558,3630,https://shopgr.id/winefolly,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/291099809_171986275292869_6693348921069921448_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=luC-nuCNYg4AX8fhhwA&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_pxcU1vETAAaWVhy8UFVwFAOKRvWW9PAMyM8dm0HWmJA&oe=6341AD7D,"Wine EDU. But make it fun!
The #1 site for learning about #wine for beginners and beyond. Join the wine education newsletter, & get 50% off Wine 101!",2022-10-05 09:53:41.727,69591,2493,1,17.730311542264573,19.17107438016529,0.6867768595041323,-3.0,366.0,5.0,384.0,355.0,0.0,0.16595773913698864,0.07948817326873936,0.09698375605585641,-0.22288261515601704,0.09010517193839274,0.13793103448276334,0.5548571676275538,16.604303086997184,0.0,0.9448553644338276,0.41635185472448377,16.443691099274062
테이스팅 와인샵 와인도어,2022-10-05,winedoor_official,17841444742294852,347,3522,413,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=i-L9e_OtUCoAX_TITIy&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9QKX-S0bnWqLvcFeqgE7sAIuKAvFwAej-rgcPnQ7KK1Q&oe=634245B6,"19년간 와인업계에 종사하신 대표님께서 리스트를 선정하고 8종 이상의 와인을 매일 시음할수 있는 ‘전문 테이스팅 와인샵’ 입니다.
✉️ DM 문의는 받지 않습니다 
📞 예약 010-6389-4908
🗝 비즈니스: Winedoor@naver.com
📺 유투브채널↓",2022-10-05 09:53:41.727,4950,63,10,142.33390119250427,11.98547215496368,0.15254237288135594,10.0,17.0,3.0,-303.0,1.0,0.0,-9.306612359564213,-0.8267229669875391,0.0013228606862339953,2.9673590504450953,0.4850213980028606,0.7317073170731714,-5.768132495716738,1.6129032258064502,0.0,-6.137286231471794,-6.452625480009344,0.874794969928927
WSA와인아카데미,2022-10-05,wsa.wine.academy,17841403196274368,2581,4831,371,https://linktr.ee/wsawineacademy,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=7n4FGUP4eCgAX_XtYNa&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-1q1qr7E6BvHIaM1kQawBHW9Ejq1zCMZdBhsrtw6Wm2g&oe=6341E999,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-10-05 09:53:41.727,6756,201,7,144.00745187331816,18.21024258760108,0.5417789757412399,1.0,19.0,3.0,177.0,7.0,0.0,3.25516592153096,0.33252519629673216,0.014605062697761628,0.03875968992248513,0.39484621778886897,0.8152173913043459,2.6903784769721772,3.6082474226804218,0.0,2.312691335362027,1.8599980580209285,2.7704448828743677
루얼 잠실새내 와인샵&테이스팅룸,2022-10-05,luolle_jamsil,17841431842909760,1296,1655,317,http://linktr.ee/luolle_/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/90323072_541470776499586_6037993242375487488_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=0_7BIV9Cy2MAX_KUrd7&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8a4aubsJoTDyeSDQ5GukmFwgN8Q_cfVpMiJ0saEiXd-g&oe=634227A0,"🍷직수입 와인판매 바틀샵&와인쇼핑몰,
🍷와인모임,공간대여,파티룸,모임대관,
      생일파티룸,브라이덜샤워
🍷예약,대관 문의 DM 및 카톡 @playleon
 ☎️02-3432-7787
송파구 잠실동 198-7 B1",2022-10-05 09:53:41.727,1838,20,13,112.26586102719033,5.798107255520505,0.06309148264984227,2.0,-2.0,0.0,6.0,1.0,0.0,0.5579551732374028,0.018927444794953452,0.003154574132492108,0.15455950540959051,-0.12070006035003189,0.0,0.3275109170305601,5.263157894736836,0.0,0.49947688927842737,0.3275109170305823,5.263157894736836
달리 Dali 주류 스마트오더,2022-10-05,dali.official_,17841445511359388,2873,3479,220,https://www.daligo.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/310233742_889332298703314_7982190927844845607_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=86c713&_nc_ohc=Zzk0U7QAAaAAX9ALgM6&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT93DTaxlpzUz7Vc70zKijO5Jk2HuYZfC5rltEWmyUrlPw&oe=6341E58A,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-05 09:53:41.727,2731,102,11,81.43144581776373,12.413636363636364,0.4636363636363636,-5.0,9.0,4.0,-211.0,-28.0,0.0,-7.09881354823051,-1.2067340067340062,-0.13821548821548824,-0.17373175816539632,0.2593659942363047,1.85185185185186,-7.171991842284164,-21.53846153846154,0.0,-8.01851660558589,-8.859773808788084,-22.96503496503497
주류학개론,2022-10-05,juryuhak,17841445525754876,0,16274,101,https://youtube.com/c/juryuhak,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/139639356_862042224608666_6413119311707306727_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=RqIPGnr_Se0AX-_NHQO&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8fQ2tm72AZrwz8nwjqfHvsjc6Tnritkrn1i3Qdja_HGA&oe=63416C3E,"유튜브 “주류학개론 - 재미있는 술의 비하인드 스토리”의 인스타그램 계정입니다.
👉🏻비지니스 문의 및 제안
drunkenman@tmcentkorea.co.kr",2022-10-05 09:53:41.727,11947,160,2,74.39474007619516,118.2871287128713,1.5841584158415842,0.0,750.0,3.0,764.0,2.0,0.0,1.3401149795705862,4.174883814912107,-0.028086482117599454,,4.8312290646740585,3.0612244897959107,6.831798265223998,1.2658227848101333,0.0,1.8344012823255262,3.6585765345737764,-1.742072941471362
와인비전 Winevision,2022-10-05,winevision,17841402382140592,1522,7717,2975,https://linktr.ee/winevision,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=BSJZnnldLBUAX-hSkR7&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-T4-UAQLc7FTRBeu-wMUEIR2nxsw9hWiHrkTJi_VOlpw&oe=63418A54,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-05 09:53:41.727,1488,19,5,19.528314111701437,0.5001680672268908,0.006386554621848739,0.0,28.0,11.0,-5.0,3.0,0.0,-0.09712482704222225,-0.003543133852731306,0.0009884439605801834,0.0,0.3641565873325536,0.3711201079622084,-0.33489618218351946,18.75,0.0,-0.4948925083682165,-0.7034058097451834,18.310924369747905
와프너 | wapener,2022-10-05,wapener,17841444965924426,2,3793,231,https://linktr.ee/wapener,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/278281463_542447847213549_676763277042173322_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=86c713&_nc_ohc=joDRAkXOacQAX-4rnpy&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT88NycnpsGuFjSqYi6J-ztdUy2JTK1BfrPHnmB99XAmng&oe=63418A3E,"취향 기반 와인 소셜 커뮤니티 앱 
[와프너] 공식 계정입니다🍷",2022-10-05 09:53:41.727,1747,128,8,49.43316635908252,7.562770562770563,0.5541125541125541,0.0,2.0,0.0,1.0,0.0,0.0,0.0002990417520010169,0.00432900432900496,0.0,0.0,0.05275652862042346,0.0,0.057273768613974596,0.0,0.0,0.0006049451877432332,0.057273768613974596,0.0
와인21 @wine21.com,2022-10-05,wine21_korea,17841401765469832,3044,12074,929,https://linktr.ee/Wine21,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=tBWBoCUOFNgAX-_UiQS&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-Mi3M53AWYcXy43G78z6Y8D0pcodmIiq-mR1PUOmUDMQ&oe=6342297A,,2022-10-05 09:53:41.727,6170,521,3,55.41659764783833,6.641550053821313,0.5608180839612487,3.0,22.0,4.0,-307.0,-153.0,0.0,-3.917952634272524,-0.3606121083408489,-0.16783056468739999,0.09865175928971404,0.18254231662795384,0.432432432432428,-4.739848695383664,-22.700296735905045,0.0,-6.603155523458604,-5.150010810796434,-23.033126459324183
테이스팅 와인샵 와인도어,2022-10-06,winedoor_official,17841444742294852,348,3524,414,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=i-L9e_OtUCoAX_OAg1A&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_pxBg7VpwdP5lmutogM0IYCL21cis0TbTkaRHyshZgJA&oe=634245B6,"19년간 와인업계에 종사하신 대표님께서 리스트를 선정하고 8종 이상의 와인을 매일 시음할수 있는 ‘전문 테이스팅 와인샵’ 입니다.
✉️ DM 문의는 받지 않습니다 
📞 예약 010-6389-4908
🗝 비즈니스: Winedoor@naver.com
📺 유투브채널↓",2022-10-06 09:46:48.526,4718,65,10,135.72644721906923,11.396135265700483,0.1570048309178744,11.0,11.0,3.0,-436.0,4.0,0.0,-12.722172194537364,-1.144010719700976,0.008586339433689472,3.264094955489605,0.3131226871619708,0.7299270072992803,-8.45944897167249,6.557377049180335,0.0,-8.570084548304846,-9.122786297964714,5.785222143026836
Wine Folly,2022-10-06,winefolly,17841400935520240,1344,406585,3631,https://shopgr.id/winefolly,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/291099809_171986275292869_6693348921069921448_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=luC-nuCNYg4AX8cxEj_&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_fpH62BoKu5z67SY4dx6Fbwjbh4Vb_qQQjmk1xeecs5g&oe=6343A7BD,"Wine EDU. But make it fun!
The #1 site for learning about #wine for beginners and beyond. Join the wine education newsletter, & get 50% off Wine 101!",2022-10-06 09:46:48.526,69732,2548,1,17.77734053150018,19.204626824566237,0.7017350592123383,-1.0,347.0,5.0,2183.0,401.0,0.0,0.6208952949639617,0.57555898121268,0.10962253852838899,-0.07434944237918462,0.08541790772895741,0.13789299503585983,3.231728078876084,18.677224033535154,0.0,3.619020644449744,3.0895747766468418,18.51380180269857
주류학개론,2022-10-06,juryuhak,17841445525754876,0,16354,98,https://youtube.com/c/juryuhak,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/139639356_862042224608666_6413119311707306727_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=RqIPGnr_Se0AX-y-8K4&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_NhpAa6NDOT3sLqXn_qOkA65Dfv87lyb3Demse4HLbRw&oe=6343667E,"유튜브 “주류학개론 - 재미있는 술의 비하인드 스토리”의 인스타그램 계정입니다.
👉🏻비지니스 문의 및 제안
drunkenman@tmcentkorea.co.kr",2022-10-06 09:46:48.526,11850,161,2,73.44380579674697,120.91836734693878,1.6428571428571428,0.0,749.0,-1.0,415.0,2.0,0.0,-0.8528939789659375,5.413316841888275,0.03679653679653683,,4.799743671900036,-1.0101010101010055,3.6292085701792764,1.2578616352201255,0.0,-1.1479567484701914,4.686649473956628,2.2911051212938016
퍼플독ㅣPurpleDog,2022-10-06,purpledog_official,17841407847590324,73,3405,73,http://www.purpledog.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/185509140_516680693034587_2493003973259871483_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=86c713&_nc_ohc=wvnSHdWU_O0AX9CB6Vy&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8Zh37dtvTWYal8ZrXfXED9yr0SbDJmbUlEdR9HtSwzrg&oe=634292BA,"_Winebutlerservice
당신의 소울와인을 찾아 집까지 보내드립니다🍷
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍷퍼플독 송파본점
서울 송파구 가락로 94 지하1층
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍷퍼플독 홍대점
서울 마포구 양화로 188 애경타워 AK& 홍대 1층
🔽 내 와인 취향 찾기",2022-10-06 09:46:48.526,1529,296,12,53.59765051395007,20.945205479452056,4.054794520547945,1.0,-13.0,4.0,-95.0,-16.0,0.0,-3.0436601940663124,-2.591026404605916,-0.46694460988683684,1.388888888888884,-0.3803393797542465,5.797101449275366,-5.849753694581283,-5.128205128205132,0.0,-5.37356949551584,-11.008671300357653,-10.32665964172812
달리 Dali 주류 스마트오더,2022-10-06,dali.official_,17841445511359388,2874,3479,221,https://www.daligo.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/310233742_889332298703314_7982190927844845607_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=86c713&_nc_ohc=p26Z8Jea31AAX8xkGzV&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8LK2elmGBVVP-X9upjTDceO4eZ5bfF_TOHnpRDcHnq5g&oe=6343DFCA,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-06 09:46:48.526,2752,71,11,81.14400689853406,12.452488687782806,0.3212669683257919,-4.0,0.0,5.0,-201.0,-59.0,0.0,-7.4734118999712535,-1.2188076085134902,-0.28058488352606,-0.1389854065323104,0.0,2.314814814814814,-6.806637317981712,-45.38461538461539,0.0,-8.433344145313004,-8.915084437484389,-46.620257570483815
after9,2022-10-06,after9nwine,17841416197245714,1,143,19,,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=J2pDw0J8HLYAX9t5NKC&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_gcPijfSOKPXyOmvw-5sU2uJHasSaiXCCG2kFPt3fotA&oe=63438427,"wineshop&tastingroom
wine seminar🍷
📞010-4283-9115",2022-10-06 09:46:48.526,506,16,14,365.034965034965,26.63157894736842,0.8421052631578947,0.0,0.0,0.0,11.0,7.0,0.0,12.587412587412587,0.5789473684210513,0.3684210526315789,0.0,0.0,0.0,2.2222222222222143,77.77777777777777,0.0,3.571428571428581,2.2222222222222143,77.77777777777777
